party_id,left_right,state_market,liberty_authority,eu_anti_pro,calculation_date
838,2.0348,1.8898,1.3726,8.7816,2021-09-13 20:28:26
840,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
845,4.3115,4.7873,4.555,7.4841,2021-09-13 20:28:26
846,7.6169,6.414,7.3789,8.5189,2021-09-13 20:28:26
851,5.1316,4.0789,6.0526,,2021-09-13 20:28:26
856,4.2686,4.1125,4.9071,8.6647,2021-09-13 20:28:26
861,4.4444,6.7,3.6,8.7,2021-09-13 20:28:26
863,2.2,2.25,7.0,5.3333,2021-09-13 20:28:26
865,,,,,2021-09-13 20:28:26
870,9.0186,4.7149,8.6235,3.7053,2021-09-13 20:28:26
872,9.7778,5.9,8.5,2.3,2021-09-13 20:28:26
873,3.155,2.8774,1.4772,6.4585,2021-09-13 20:28:26
874,2.5,2.5,1.8,6.5,2021-09-13 20:28:26
875,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
878,4.483,3.9889,3.5,,2021-09-13 20:28:26
882,1.5464,1.4121,2.4562,1.2042,2021-09-13 20:28:26
885,5.8695,5.9852,5.4033,9.0869,2021-09-13 20:28:26
886,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
887,4.8833,6.25,4.2,9.0,2021-09-13 20:28:26
888,5.5341,4.9393,6.8421,8.8158,2021-09-13 20:28:26
889,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
890,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
891,6.0388,5.4386,7.0,,2021-09-13 20:28:26
892,6.2906,7.3062,2.8515,9.4643,2021-09-13 20:28:26
894,6.2564,6.3998,6.1104,8.7309,2021-09-13 20:28:26
896,5.0,5.0,5.0,6.6667,2021-09-13 20:28:26
897,8.7748,8.7668,9.0688,,2021-09-13 20:28:26
898,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
900,,,,,2021-09-13 20:28:26
901,6.9873,3.797,8.499,8.6278,2021-09-13 20:28:26
902,3.7377,4.0098,3.0399,9.129,2021-09-13 20:28:26
904,3.4447,3.5655,4.4407,7.4445,2021-09-13 20:28:26
905,,,,,2021-09-13 20:28:26
906,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
910,2.3725,2.9566,1.0675,7.4499,2021-09-13 20:28:26
912,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
915,6.6889,7.1934,4.2102,8.3003,2021-09-13 20:28:26
917,6.1219,6.3158,7.0,,2021-09-13 20:28:26
920,5.3,4.9,6.5,5.4,2021-09-13 20:28:26
921,6.5432,3.9949,7.5275,6.6143,2021-09-13 20:28:26
923,5.3,4.9,6.5,5.4,2021-09-13 20:28:26
925,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
927,,,,,2021-09-13 20:28:26
928,1.25,2.1093,5.5837,4.8684,2021-09-13 20:28:26
930,2.7778,3.5,3.5,,2021-09-13 20:28:26
936,6.6667,5.7,7.1,8.3,2021-09-13 20:28:26
938,1.3,1.4,3.0,,2021-09-13 20:28:26
940,2.6344,4.1367,3.121,,2021-09-13 20:28:26
944,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
945,3.2895,4.7368,5.9211,,2021-09-13 20:28:26
947,,,,,2021-09-13 20:28:26
948,6.016,5.9825,3.8813,9.4801,2021-09-13 20:28:26
951,8.9944,8.0,6.0,7.5,2021-09-13 20:28:26
952,,,,,2021-09-13 20:28:26
955,4.8806,7.3667,1.8667,9.6125,2021-09-13 20:28:26
956,,,,,2021-09-13 20:28:26
957,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
958,5.3875,5.1868,3.9647,9.5309,2021-09-13 20:28:26
961,4.0844,4.3378,4.41,9.6944,2021-09-13 20:28:26
962,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
963,5.5556,2.5,1.8,6.5,2021-09-13 20:28:26
964,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
967,6.5789,7.3684,2.7632,,2021-09-13 20:28:26
968,1.3833,1.0,3.0,5.8333,2021-09-13 20:28:26
969,6.1259,6.25,5.8,8.7274,2021-09-13 20:28:26
972,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
973,3.7293,3.4728,3.4766,8.4495,2021-09-13 20:28:26
974,,,,,2021-09-13 20:28:26
976,8.8,5.9,8.5,,2021-09-13 20:28:26
978,9.0259,8.8396,6.6509,1.4475,2021-09-13 20:28:26
979,,,,,2021-09-13 20:28:26
980,7.4,6.4,7.0,,2021-09-13 20:28:26
981,4.7941,4.3938,6.0148,2.6754,2021-09-13 20:28:26
982,3.0064,2.9187,4.5029,8.1871,2021-09-13 20:28:26
983,7.7562,8.2271,2.8532,9.2244,2021-09-13 20:28:26
984,5.7143,4.6617,6.9173,,2021-09-13 20:28:26
987,8.8852,2.3257,9.7522,0.2933,2021-09-13 20:28:26
988,3.3,3.5,3.5,,2021-09-13 20:28:26
990,,,,,2021-09-13 20:28:26
993,9.6622,7.695,9.5234,2.756,2021-09-13 20:28:26
997,6.7193,7.2299,7.0,,2021-09-13 20:28:26
998,1.3,1.4,3.0,1.3833,2021-09-13 20:28:26
1000,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1001,4.6711,5.0216,6.0661,6.5643,2021-09-13 20:28:26
1002,,,,,2021-09-13 20:28:26
1003,4.2105,5.1128,6.3158,,2021-09-13 20:28:26
1005,3.9893,4.2347,4.7353,9.2935,2021-09-13 20:28:26
1006,4.0789,4.2982,1.0088,,2021-09-13 20:28:26
1009,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1010,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1011,,,,,2021-09-13 20:28:26
1012,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1013,6.4733,6.9485,7.6198,8.8451,2021-09-13 20:28:26
1014,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1015,6.0543,7.245,3.5474,9.6079,2021-09-13 20:28:26
1016,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1017,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1019,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1023,3.3,3.5,3.5,8.6667,2021-09-13 20:28:26
1026,2.4,1.4,3.0,7.2167,2021-09-13 20:28:26
1027,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1028,,,,,2021-09-13 20:28:26
1029,3.2459,3.0183,3.0805,7.9023,2021-09-13 20:28:26
1030,5.4,5.085,6.9,7.6083,2021-09-13 20:28:26
1033,6.0,6.7,3.6,,2021-09-13 20:28:26
1039,,,,,2021-09-13 20:28:26
1040,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1042,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1043,6.3377,6.8461,8.4916,8.1287,2021-09-13 20:28:26
1044,8.7719,3.5088,7.3684,3.3333,2021-09-13 20:28:26
1045,7.4004,6.694,7.1939,9.7006,2021-09-13 20:28:26
1047,7.9345,5.9719,8.3998,8.4866,2021-09-13 20:28:26
1048,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1049,7.7632,5.2632,5.0,,2021-09-13 20:28:26
1050,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1051,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1053,6.1556,3.5,3.5,,2021-09-13 20:28:26
1055,,,,,2021-09-13 20:28:26
1056,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1057,,,,,2021-09-13 20:28:26
1058,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1059,,,,,2021-09-13 20:28:26
1061,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1062,3.6465,3.4279,2.2671,6.9709,2021-09-13 20:28:26
1063,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1064,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1071,,,,,2021-09-13 20:28:26
1072,7.0198,4.5191,8.46,3.838,2021-09-13 20:28:26
1074,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1077,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1080,,,,,2021-09-13 20:28:26
1081,5.9649,4.8421,6.4912,7.3684,2021-09-13 20:28:26
1083,,,,,2021-09-13 20:28:26
1086,8.2,5.7,7.1,8.3,2021-09-13 20:28:26
1088,1.6,1.4,3.0,3.3,2021-09-13 20:28:26
1091,,,,,2021-09-13 20:28:26
1092,,,,,2021-09-13 20:28:26
1094,8.2,6.4,7.0,7.9,2021-09-13 20:28:26
1100,3.0,3.25,4.25,7.5,2021-09-13 20:28:26
1101,8.1721,7.5376,8.6774,1.0651,2021-09-13 20:28:26
1102,7.193,4.6491,5.5263,5.0877,2021-09-13 20:28:26
1104,5.2295,7.3132,2.1208,9.7641,2021-09-13 20:28:26
1105,4.75,4.5,3.75,2.5,2021-09-13 20:28:26
1108,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1109,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1110,7.0053,7.7639,3.7139,8.7549,2021-09-13 20:28:26
1112,,,,,2021-09-13 20:28:26
1113,3.255,3.0183,3.0805,7.6571,2021-09-13 20:28:26
1118,7.2451,7.6408,5.5872,9.0846,2021-09-13 20:28:26
1119,,,,,2021-09-13 20:28:26
1120,3.2325,2.4518,6.2794,8.6459,2021-09-13 20:28:26
1122,8.3333,,,,2021-09-13 20:28:26
1123,7.1111,6.7,3.6,8.7,2021-09-13 20:28:26
1124,6.0,6.7,3.6,,2021-09-13 20:28:26
1126,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1128,,,,,2021-09-13 20:28:26
1130,,,,,2021-09-13 20:28:26
1131,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1134,3.3,3.5,3.5,,2021-09-13 20:28:26
1136,8.2556,6.4,7.0,,2021-09-13 20:28:26
1137,3.9562,3.6421,4.9947,5.0118,2021-09-13 20:28:26
1140,3.0,4.67,1.43,8.5667,2021-09-13 20:28:26
1141,6.8239,5.2047,7.6316,6.7057,2021-09-13 20:28:26
1142,4.8914,4.8199,5.9161,7.2855,2021-09-13 20:28:26
1144,5.8333,6.7,3.6,8.7,2021-09-13 20:28:26
1145,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1146,7.4,6.4,7.0,,2021-09-13 20:28:26
1147,,,,,2021-09-13 20:28:26
1149,,,,,2021-09-13 20:28:26
1150,1.0526,2.5387,7.9257,,2021-09-13 20:28:26
1151,6.0,6.7,3.6,,2021-09-13 20:28:26
1154,3.3789,3.3866,2.5198,0.9875,2021-09-13 20:28:26
1158,2.5,2.5,1.8,,2021-09-13 20:28:26
1160,2.8982,2.9629,5.741,8.6402,2021-09-13 20:28:26
1161,3.7778,4.6316,3.4211,9.0,2021-09-13 20:28:26
1162,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1163,,,,,2021-09-13 20:28:26
1165,6.0,6.7,3.6,,2021-09-13 20:28:26
1166,,,,,2021-09-13 20:28:26
1167,0.5263,0.5835,1.6148,6.8893,2021-09-13 20:28:26
1168,3.3,3.5,3.5,,2021-09-13 20:28:26
1171,1.7729,2.2438,1.8,,2021-09-13 20:28:26
1172,6.0,6.7,3.6,,2021-09-13 20:28:26
1173,0.7498,1.2243,6.4265,2.4656,2021-09-13 20:28:26
1175,6.0,6.7,3.6,,2021-09-13 20:28:26
1176,0.0,1.4,3.0,3.3,2021-09-13 20:28:26
1179,9.11,5.33,9.63,2.3,2021-09-13 20:28:26
1180,7.2871,6.5615,7.8675,6.668,2021-09-13 20:28:26
1181,,,,,2021-09-13 20:28:26
1183,5.3,4.9,6.5,5.4,2021-09-13 20:28:26
1189,,,,,2021-09-13 20:28:26
1192,5.4974,5.3711,6.6409,8.7795,2021-09-13 20:28:26
1193,8.0252,4.8094,7.7747,,2021-09-13 20:28:26
1194,0.8,1.4,3.0,5.0,2021-09-13 20:28:26
1199,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1200,7.2404,7.945,1.9712,9.4714,2021-09-13 20:28:26
1202,0.6316,2.6842,5.809,3.3388,2021-09-13 20:28:26
1203,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1204,7.4,6.4,7.0,,2021-09-13 20:28:26
1205,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1206,6.1732,4.6769,8.6005,4.4157,2021-09-13 20:28:26
1208,,,,,2021-09-13 20:28:26
1209,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1210,8.3,6.4,7.0,7.9,2021-09-13 20:28:26
1211,,,,,2021-09-13 20:28:26
1213,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1216,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1218,2.9667,6.7,3.6,8.7,2021-09-13 20:28:26
1219,5.7167,6.7,3.6,9.05,2021-09-13 20:28:26
1221,7.1909,6.2727,5.9583,8.75,2021-09-13 20:28:26
1224,5.9944,6.7,3.6,8.7,2021-09-13 20:28:26
1225,3.3,3.5,3.5,,2021-09-13 20:28:26
1226,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1228,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1234,6.4474,6.7105,7.5,,2021-09-13 20:28:26
1235,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1239,1.0,1.4,3.0,0.4167,2021-09-13 20:28:26
1245,5.8099,6.0784,7.9119,8.4535,2021-09-13 20:28:26
1246,2.6216,2.9825,2.0943,7.834,2021-09-13 20:28:26
1250,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1251,8.7531,6.3487,9.7744,2.9307,2021-09-13 20:28:26
1252,3.7351,4.6316,2.5756,9.1901,2021-09-13 20:28:26
1253,3.8833,4.0351,3.2632,,2021-09-13 20:28:26
1254,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1255,8.6608,8.7668,9.0688,,2021-09-13 20:28:26
1257,5.5556,4.9,6.5,5.4,2021-09-13 20:28:26
1259,1.9018,2.2467,2.0327,,2021-09-13 20:28:26
1260,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1261,3.2,3.75,6.25,7.0,2021-09-13 20:28:26
1262,,,,,2021-09-13 20:28:26
1263,8.2786,8.5714,9.7143,0.5556,2021-09-13 20:28:26
1264,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1268,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1269,6.0,6.7,3.6,,2021-09-13 20:28:26
1272,7.8429,8.0938,7.8507,0.0,2021-09-13 20:28:26
1273,6.2949,6.8488,7.0224,8.4691,2021-09-13 20:28:26
1274,3.3,3.5,3.5,,2021-09-13 20:28:26
1275,,,,,2021-09-13 20:28:26
1276,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1277,3.1972,3.8262,5.2732,9.0702,2021-09-13 20:28:26
1278,3.9895,4.3906,3.208,7.0658,2021-09-13 20:28:26
1280,2.5,2.5,1.8,6.5,2021-09-13 20:28:26
1281,3.3,3.5,3.5,2.5,2021-09-13 20:28:26
1283,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1284,3.5871,3.0627,3.9623,7.8641,2021-09-13 20:28:26
1286,4.5828,4.413,6.229,9.0094,2021-09-13 20:28:26
1287,5.43,5.67,3.57,7.2167,2021-09-13 20:28:26
1292,2.1843,1.8661,3.3406,5.165,2021-09-13 20:28:26
1294,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1295,2.2233,1.48,2.6433,3.2,2021-09-13 20:28:26
1296,3.9732,7.0784,0.3338,8.2722,2021-09-13 20:28:26
1297,7.5636,6.4495,7.2219,7.2286,2021-09-13 20:28:26
1298,,,,,2021-09-13 20:28:26
1299,5.5556,4.9,6.5,5.4,2021-09-13 20:28:26
1303,6.9396,2.8146,9.7556,,2021-09-13 20:28:26
1304,1.7778,2.5,1.8,6.5,2021-09-13 20:28:26
1306,4.1667,3.5,3.5,,2021-09-13 20:28:26
1307,,,,,2021-09-13 20:28:26
1311,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1313,6.1219,6.3158,3.6,,2021-09-13 20:28:26
1315,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1317,0.5909,1.8,4.3889,3.25,2021-09-13 20:28:26
1318,8.6579,6.3816,9.4247,0.9868,2021-09-13 20:28:26
1319,1.3,1.4,3.0,,2021-09-13 20:28:26
1321,0.8849,0.6622,1.9878,3.5439,2021-09-13 20:28:26
1323,,,,,2021-09-13 20:28:26
1324,5.5609,4.8029,4.9307,9.1468,2021-09-13 20:28:26
1327,8.2556,6.7,3.6,,2021-09-13 20:28:26
1328,,,,,2021-09-13 20:28:26
1330,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1331,5.6982,5.0887,7.0474,5.8301,2021-09-13 20:28:26
1332,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1334,6.213,5.7287,5.8991,9.2308,2021-09-13 20:28:26
1335,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1338,4.4968,4.8797,3.6025,9.2535,2021-09-13 20:28:26
1339,3.3,3.5,3.5,,2021-09-13 20:28:26
1342,7.4854,7.6316,4.0351,,2021-09-13 20:28:26
1343,3.3,3.5,3.5,,2021-09-13 20:28:26
1345,,,,,2021-09-13 20:28:26
1351,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1355,7.1286,4.6148,8.1427,7.0491,2021-09-13 20:28:26
1357,9.5906,5.7895,8.1474,,2021-09-13 20:28:26
1358,,,,,2021-09-13 20:28:26
1359,,,,,2021-09-13 20:28:26
1360,2.2222,1.4,3.0,,2021-09-13 20:28:26
1361,6.2144,5.7468,6.5139,7.8556,2021-09-13 20:28:26
1362,6.3158,6.1053,2.8289,8.3158,2021-09-13 20:28:26
1363,,,,,2021-09-13 20:28:26
1365,,,,,2021-09-13 20:28:26
1367,2.75,2.38,1.88,6.6667,2021-09-13 20:28:26
1368,4.375,4.835,6.04,6.4583,2021-09-13 20:28:26
1370,,,,,2021-09-13 20:28:26
1371,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1374,7.4,6.4,7.0,10.0,2021-09-13 20:28:26
1375,5.8,6.0,5.44,8.3333,2021-09-13 20:28:26
1376,,,,,2021-09-13 20:28:26
1377,,,,,2021-09-13 20:28:26
1378,2.9307,2.5938,3.1712,8.1465,2021-09-13 20:28:26
1382,8.2675,5.6522,8.032,,2021-09-13 20:28:26
1383,,,,,2021-09-13 20:28:26
1384,1.8421,6.5789,1.7544,8.9474,2021-09-13 20:28:26
1389,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1392,7.8,6.4,7.0,,2021-09-13 20:28:26
1393,6.4372,6.1603,5.787,9.1708,2021-09-13 20:28:26
1395,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1396,,,,,2021-09-13 20:28:26
1399,,,,,2021-09-13 20:28:26
1400,8.8,5.9,8.5,,2021-09-13 20:28:26
1407,9.8,5.9,8.5,2.3,2021-09-13 20:28:26
1408,4.0,3.5,3.5,8.1,2021-09-13 20:28:26
1409,7.3482,7.8979,4.3887,5.9471,2021-09-13 20:28:26
1411,7.3903,8.4211,6.9825,,2021-09-13 20:28:26
1412,7.5714,6.7143,7.0,7.9488,2021-09-13 20:28:26
1414,7.5636,6.4495,7.2219,7.2286,2021-09-13 20:28:26
1415,3.2398,2.5658,1.9079,7.7961,2021-09-13 20:28:26
1418,8.2269,5.7081,7.8954,1.183,2021-09-13 20:28:26
1419,1.7786,3.2632,0.6667,,2021-09-13 20:28:26
1420,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1421,5.2955,4.9093,7.2116,7.3184,2021-09-13 20:28:26
1424,0.5,1.4,3.0,10.0,2021-09-13 20:28:26
1426,3.9659,7.7361,1.4381,9.7873,2021-09-13 20:28:26
1428,7.4,6.4,7.0,,2021-09-13 20:28:26
1429,2.4604,2.7489,1.4308,6.6845,2021-09-13 20:28:26
1431,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
1432,7.1082,6.9698,8.8217,6.6998,2021-09-13 20:28:26
1435,7.8994,8.2957,3.584,9.5074,2021-09-13 20:28:26
1436,7.8007,7.9138,7.9003,3.2088,2021-09-13 20:28:26
1439,,,,,2021-09-13 20:28:26
1440,9.2,5.9,8.5,2.3,2021-09-13 20:28:26
1441,2.7683,2.6259,2.0238,6.8943,2021-09-13 20:28:26
1444,2.0757,1.1111,3.5,,2021-09-13 20:28:26
1446,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1447,9.8,2.25,8.6,1.0,2021-09-13 20:28:26
1448,4.1915,3.4667,3.1737,7.7982,2021-09-13 20:28:26
1450,2.585,2.415,3.875,0.5405,2021-09-13 20:28:26
1451,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1452,0.6,1.4,3.0,5.0,2021-09-13 20:28:26
1454,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1455,5.0365,5.6579,3.8596,,2021-09-13 20:28:26
1457,2.807,6.5789,1.4035,8.5965,2021-09-13 20:28:26
1458,,,,,2021-09-13 20:28:26
1460,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1461,5.8084,5.9903,6.0583,5.5679,2021-09-13 20:28:26
1462,,,,,2021-09-13 20:28:26
1463,7.1884,4.9438,8.3076,3.2103,2021-09-13 20:28:26
1464,,,,,2021-09-13 20:28:26
1465,6.2281,4.2982,7.807,6.2281,2021-09-13 20:28:26
1471,5.4776,8.6207,1.7423,,2021-09-13 20:28:26
1472,6.0,6.7,3.6,,2021-09-13 20:28:26
1475,3.7722,3.5,3.5,8.75,2021-09-13 20:28:26
1477,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1478,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1485,6.0543,7.245,3.5474,9.6079,2021-09-13 20:28:26
1487,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1491,5.7216,5.9852,5.4033,8.9659,2021-09-13 20:28:26
1492,4.0813,4.1676,4.2381,7.9361,2021-09-13 20:28:26
1493,3.2456,5.5263,2.3684,8.7719,2021-09-13 20:28:26
1495,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1496,7.8,6.4,7.0,7.9,2021-09-13 20:28:26
1500,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1501,8.8,8.29,6.57,0.9167,2021-09-13 20:28:26
1502,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1506,9.7256,5.8616,9.6118,0.9435,2021-09-13 20:28:26
1507,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1508,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1512,4.2263,4.2719,2.7009,7.1388,2021-09-13 20:28:26
1516,8.3333,6.7,3.6,8.7,2021-09-13 20:28:26
1518,7.3026,7.0789,5.6407,8.7865,2021-09-13 20:28:26
1520,1.25,2.1093,5.5837,4.8684,2021-09-13 20:28:26
1521,,,,,2021-09-13 20:28:26
1523,7.1053,6.0526,4.3421,,2021-09-13 20:28:26
1532,6.0929,6.5934,3.4947,8.3662,2021-09-13 20:28:26
1535,1.6579,2.1711,1.3158,3.8596,2021-09-13 20:28:26
1536,8.83,6.0,8.83,2.5,2021-09-13 20:28:26
1537,9.8246,4.2105,9.4219,0.7989,2021-09-13 20:28:26
1538,5.8516,4.5865,9.198,3.1003,2021-09-13 20:28:26
1539,3.2493,3.248,2.9367,7.9448,2021-09-13 20:28:26
1540,1.148,4.072,4.032,,2021-09-13 20:28:26
1541,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1543,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1544,5.2778,6.7,3.6,8.7,2021-09-13 20:28:26
1546,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1547,4.6,3.5,3.5,8.1,2021-09-13 20:28:26
1548,2.5,2.5,1.8,6.5,2021-09-13 20:28:26
1549,9.7368,9.4737,8.1579,2.3684,2021-09-13 20:28:26
1552,,,,,2021-09-13 20:28:26
1553,2.2222,4.9,6.5,5.4,2021-09-13 20:28:26
1556,4.3562,4.5741,4.2779,6.9923,2021-09-13 20:28:26
1557,8.375,6.54,7.585,6.6667,2021-09-13 20:28:26
1560,,,,,2021-09-13 20:28:26
1562,7.8,0.75,8.75,2.0,2021-09-13 20:28:26
1563,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1565,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1566,,,,,2021-09-13 20:28:26
1567,,,,,2021-09-13 20:28:26
1570,0.3684,1.7368,7.8289,2.8655,2021-09-13 20:28:26
1572,,,,,2021-09-13 20:28:26
1573,2.435,2.462,2.1754,3.0472,2021-09-13 20:28:26
1575,8.6842,7.3684,5.0,,2021-09-13 20:28:26
1576,,,,,2021-09-13 20:28:26
1580,1.8889,1.4,3.0,4.1667,2021-09-13 20:28:26
1582,8.8158,6.3158,7.5,,2021-09-13 20:28:26
1587,3.2292,3.225,5.0708,7.0936,2021-09-13 20:28:26
1589,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1590,2.0282,2.9413,6.3158,4.9241,2021-09-13 20:28:26
1591,2.8743,5.5702,3.5897,9.6567,2021-09-13 20:28:26
1592,2.8947,2.9123,2.0066,7.1382,2021-09-13 20:28:26
1593,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1594,2.5762,2.0089,1.0234,7.2593,2021-09-13 20:28:26
1595,5.3,4.9,6.5,5.4,2021-09-13 20:28:26
1597,8.4962,8.2456,6.1053,9.2632,2021-09-13 20:28:26
1599,,,,,2021-09-13 20:28:26
1601,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1602,8.0556,5.9,8.5,0.0,2021-09-13 20:28:26
1605,7.292,7.3696,4.9957,9.0268,2021-09-13 20:28:26
1606,6.0,6.7,3.6,0.2333,2021-09-13 20:28:26
1608,3.3,3.5,3.5,8.1,2021-09-13 20:28:26
1613,8.8,5.9,8.5,2.3,2021-09-13 20:28:26
1615,7.3684,5.2632,6.3158,9.4737,2021-09-13 20:28:26
1616,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1617,,,,,2021-09-13 20:28:26
1619,2.5,2.5,1.8,6.5,2021-09-13 20:28:26
1620,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1621,5.7895,5.5263,5.7895,,2021-09-13 20:28:26
1623,1.3,1.4,3.0,3.3,2021-09-13 20:28:26
1624,6.0,6.7,3.6,8.7,2021-09-13 20:28:26
1627,3.4211,6.2281,2.5439,9.2105,2021-09-13 20:28:26
1629,3.8011,3.5292,4.2722,7.4311,2021-09-13 20:28:26
1631,,,,,2021-09-13 20:28:26
1632,2.645,2.75,8.0,6.525,2021-09-13 20:28:26
1633,5.6611,5.7,7.1,8.9667,2021-09-13 20:28:26
1634,,,,,2021-09-13 20:28:26
1636,5.6,,,,2021-09-13 20:28:26
1638,0.4089,0.5764,1.0,0.4511,2021-09-13 20:28:26
1639,2.5,2.5,1.8,6.5,2021-09-13 20:28:26
1644,2.1347,2.1035,2.1476,3.5917,2021-09-13 20:28:26
1645,8.4211,8.4211,8.4211,2.6316,2021-09-13 20:28:26
1647,8.3821,6.2657,7.5731,2.5359,2021-09-13 20:28:26
1649,,,,,2021-09-13 20:28:26
1650,6.2,5.7,7.1,,2021-09-13 20:28:26
1651,4.8111,3.5,3.5,8.1,2021-09-13 20:28:26
1655,,,,,2021-09-13 20:28:26
1656,2.5,2.625,6.835,6.875,2021-09-13 20:28:26
1657,2.5,2.5,1.8,6.5,2021-09-13 20:28:26
1659,,,,,2021-09-13 20:28:26
1660,7.4,6.4,7.0,,2021-09-13 20:28:26
1661,1.0423,0.9046,1.2704,4.5086,2021-09-13 20:28:26
1666,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1667,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1671,7.4,6.4,7.0,7.9,2021-09-13 20:28:26
1678,6.2,5.7,7.1,8.3,2021-09-13 20:28:26
